Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Long,Lat,ObjectId
30471,GO-201531978,1420566000000,1420568100000,Outside,2132,200,Theft From Motor Vehicle Over,2015,January,6,6,Tuesday   ,18,2015,January,6,6,Tuesday   ,17,Theft Over,D32,51,Willowdale East (51),-79.3996887,43.7639999,1523
30482,GO-2015145659,1422183600000,1422204480000,Other,2130,210,Theft Over,2015,January,25,25,Sunday    ,16,2015,January,25,25,Sunday    ,11,Theft Over,D33,52,Bayview Village (52),-79.3876038,43.7648811,1524
30507,GO-20141927632,1397833200000,1398024840000,House,2132,200,Theft From Motor Vehicle Over,2014,April,20,110,Sunday    ,20,2014,April,18,108,Friday    ,15,Theft Over,D53,103,Lawrence Park South (103),-79.416626,43.712986,1525
30532,GO-2015265547,1423846800000,1423925700000,Other,2130,210,Theft Over,2015,February,14,45,Saturday  ,14,2015,February,13,44,Friday    ,17,Theft Over,D52,79,University (79),-79.3931503,43.6663742,1526
30543,GO-20141581210,1393095600000,1393117800000,Outside,2132,200,Theft From Motor Vehicle Over,2014,February,23,54,Sunday    ,1,2014,February,22,53,Saturday  ,19,Theft Over,D33,52,Bayview Village (52),-79.3914948,43.7819366,1527
34251,GO-20142183531,1400871600000,1401453120000,Outside,2132,200,Theft From Motor Vehicle Over,2014,May,30,150,Friday    ,12,2014,May,23,143,Friday    ,19,Theft Over,D42,128,Agincourt South-Malvern West (128),-79.2868958,43.7805176,1528
34256,GO-20151545205,1441198800000,1441639260000,Outside,2130,210,Theft Over,2015,September,7,250,Monday    ,15,2015,September,2,245,Wednesday ,13,Theft Over,D22,17,Mimico (includes Humber Bay Shores) (17),-79.4740372,43.6305733,1529
34267,GO-20152166851,1446368400000,1450435020000,Apartment,2130,210,Theft Over,2015,December,18,352,Friday    ,10,2015,November,1,305,Sunday    ,9,Theft Over,D23,7,Willowridge-Martingrove-Richview (7),-79.551712,43.6789398,1530
34311,GO-20151611883,1442086200000,1442536260000,Commercial,2130,210,Theft Over,2015,September,18,261,Friday    ,0,2015,September,12,255,Saturday  ,19,Theft Over,D23,1,West Humber-Clairville (1),-79.5955658,43.6867599,1531
34350,GO-20142296884,1399748400000,1402851660000,Commercial,2130,210,Theft Over,2014,June,15,166,Sunday    ,17,2014,May,10,130,Saturday  ,19,Theft Over,D14,82,Niagara (82),-79.4139557,43.6386719,1532
34351,GO-20142744528,1408561200000,1408609740000,Commercial,2130,210,Theft Over,2014,August,21,233,Thursday  ,8,2014,August,20,232,Wednesday ,19,Theft Over,D42,130,Milliken (130),-79.2614365,43.8256264,1533
34358,GO-2015499717,1404388800000,1427293740000,Outside,2130,210,Theft Over,2015,March,25,84,Wednesday ,14,2014,July,3,184,Thursday  ,12,Theft Over,D52,77,Waterfront Communities-The Island (77),-79.3827209,43.6395073,1534
34370,GO-20143244853,1385294400000,1415204820000,House,2130,210,Theft Over,2014,November,5,309,Wednesday ,16,2013,November,24,328,Sunday    ,12,Theft Over,D32,41,Bridle Path-Sunnybrook-York Mills (41),-79.4014664,43.7443771,1535
34372,GO-2015404148,1425056400000,1425922860000,House,2130,210,Theft Over,2015,March,9,68,Monday    ,17,2015,February,27,58,Friday    ,17,Theft Over,D32,39,Bedford Park-Nortown (39),-79.4270096,43.7214546,1536
34375,GO-2015489315,1426179600000,1427142900000,House,2130,200,Theft From Mail / Bag / Key,2015,March,23,82,Monday    ,20,2015,March,12,71,Thursday  ,17,Theft Over,D55,70,South Riverdale (70),-79.3401871,43.6581421,1537
34396,GO-20152017897,1446940860000,1448390820000,Other,2130,210,Theft Over,2015,November,24,328,Tuesday   ,18,2015,November,8,312,Sunday    ,0,Theft Over,D33,42,Banbury-Don Mills (42),-79.3275604,43.7266464,1538
34399,GO-20151003195,1419670800000,1434366300000,House,2130,210,Theft Over,2015,June,15,166,Monday    ,11,2014,December,27,361,Saturday  ,9,Theft Over,D33,46,Pleasant View (46),-79.339325,43.7991524,1539
34402,GO-20151368652,1438594200000,1439196780000,Outside,2132,200,Theft From Motor Vehicle Over,2015,August,10,222,Monday    ,8,2015,August,3,215,Monday    ,9,Theft Over,D41,126,Dorset Park (126),-79.2786789,43.7593536,1540
34405,GO-2015722101,1430092860000,1430494440000,Apartment,2130,210,Theft Over,2015,May,1,121,Friday    ,15,2015,April,27,117,Monday    ,0,Theft Over,D22,14,Islington-City Centre West (14),-79.5307999,43.6446571,1541
34428,GO-20151695145,1443632400000,1443708600000,Outside,2132,200,Theft From Motor Vehicle Over,2015,October,1,274,Thursday  ,14,2015,September,30,273,Wednesday ,17,Theft Over,D22,14,Islington-City Centre West (14),-79.5302353,43.636097,1542
34429,GO-20151884201,1443834000000,1446474480000,Outside,2130,210,Theft Over,2015,November,2,306,Monday    ,14,2015,October,3,276,Saturday  ,1,Theft Over,D23,1,West Humber-Clairville (1),-79.5668488,43.7039528,1543
34434,GO-20152027904,1448479800000,1448535840000,Commercial,2130,210,Theft Over,2015,November,26,330,Thursday  ,11,2015,November,25,329,Wednesday ,19,Theft Over,D23,1,West Humber-Clairville (1),-79.5623779,43.7025948,1544
34464,GO-20141514640,1392148800000,1392195000000,Outside,2132,200,Theft From Motor Vehicle Over,2014,February,12,43,Wednesday ,8,2014,February,11,42,Tuesday   ,20,Theft Over,D42,130,Milliken (130),-79.2591782,43.8215332,1545
34472,GO-20141371719,1388736000000,1390121700000,House,2130,210,Theft Over,2014,January,19,19,Sunday    ,8,2014,January,3,3,Friday    ,8,Theft Over,D43,140,Guildwood (140),-79.1916504,43.754879,1546
34613,GO-20141895619,1397557800000,1397565060000,Outside,2132,200,Theft From Motor Vehicle Over,2014,April,15,105,Tuesday   ,12,2014,April,15,105,Tuesday   ,10,Theft Over,D14,81,Trinity-Bellwoods (81),-79.4077072,43.6464691,1547
34688,GO-20142047483,1399503600000,1399666320000,Outside,2132,200,Theft From Motor Vehicle Over,2014,May,9,129,Friday    ,20,2014,May,7,127,Wednesday ,23,Theft Over,D52,78,Kensington-Chinatown (78),-79.3980484,43.6529465,1548
34689,GO-20142139010,1400846400000,1400882700000,House,2130,210,Theft Over,2014,May,23,143,Friday    ,22,2014,May,23,143,Friday    ,12,Theft Over,D22,12,Markland Wood (12),-79.5659332,43.63134,1549
34710,GO-20141767085,1394960400000,1395775380000,House,2130,210,Theft Over,2014,March,25,84,Tuesday   ,19,2014,March,16,75,Sunday    ,9,Theft Over,D33,52,Bayview Village (52),-79.3788147,43.7808342,1550
34892,GO-20141595015,1392422460000,1393328340000,House,2130,210,Theft Over,2014,February,25,56,Tuesday   ,11,2014,February,15,46,Saturday  ,0,Theft Over,D53,100,Yonge-Eglinton (100),-79.4063416,43.7020645,1551
35069,GO-20142509066,1405516380000,1405517640000,Commercial,2133,200,Theft Over - Shoplifting,2014,July,16,197,Wednesday ,13,2014,July,16,197,Wednesday ,13,Theft Over,D14,84,Little Portugal (84),-79.4273148,43.6429367,1552
35071,GO-20142511711,1404557160000,1405552920000,Commercial,2130,210,Theft Over,2014,July,16,197,Wednesday ,23,2014,July,5,186,Saturday  ,10,Theft Over,D22,14,Islington-City Centre West (14),-79.5569077,43.6101265,1553
35103,GO-20142155262,1400803200000,1401104400000,Other,2130,210,Theft Over,2014,May,26,146,Monday    ,11,2014,May,23,143,Friday    ,0,Theft Over,D31,27,York University Heights (27),-79.5137177,43.7718887,1554
35123,GO-20141904559,1230768600000,1397675520000,Commercial,2130,210,Theft Over,2014,April,16,106,Wednesday ,19,2009,January,1,1,Thursday  ,0,Theft Over,D23,1,West Humber-Clairville (1),-79.573967,43.7210159,1555
35125,GO-20142501721,1405427400000,1405430400000,Commercial,2133,200,Theft Over - Shoplifting,2014,July,15,196,Tuesday   ,13,2014,July,15,196,Tuesday   ,12,Theft Over,D23,2,Mount Olive-Silverstone-Jamestown (2),-79.5894241,43.7320251,1556
35143,GO-20141456831,1391300100000,1391362920000,House,2132,200,Theft From Motor Vehicle Over,2014,February,2,33,Sunday    ,17,2014,February,2,33,Sunday    ,0,Theft Over,D42,131,Rouge (131),-79.175705,43.8014069,1557
35172,GO-20143210070,1414713600000,1414746600000,House,2132,200,Theft From Motor Vehicle Over,2014,October,31,304,Friday    ,9,2014,October,31,304,Friday    ,0,Theft Over,D54,58,Old East York (58),-79.3180466,43.6978226,1558
35220,GO-20142444843,1404639000000,1404683820000,House,2130,210,Theft Over,2014,July,6,187,Sunday    ,21,2014,July,6,187,Sunday    ,9,Theft Over,D32,39,Bedford Park-Nortown (39),-79.4248505,43.7339363,1559
35245,GO-20142046131,1380499200000,1399651920000,House,2130,210,Theft Over,2014,May,9,129,Friday    ,16,2013,September,30,273,Monday    ,0,Theft Over,D33,49,Bayview Woods-Steeles (49),-79.372612,43.8010139,1560
35247,GO-20142165602,1400846400000,1401219540000,Outside,2130,210,Theft Over,2014,May,27,147,Tuesday   ,19,2014,May,23,143,Friday    ,12,Theft Over,D41,119,Wexford/Maryvale (119),-79.2789001,43.7328644,1561
35293,GO-20142128295,1392019200000,1400831280000,Apartment,2130,200,Theft From Mail / Bag / Key,2014,May,23,143,Friday    ,7,2014,February,10,41,Monday    ,8,Theft Over,D31,26,Downsview-Roding-CFB (26),-79.5227432,43.7270813,1562
35335,GO-20141652029,1393502400000,1394125980000,Outside,2132,200,Theft From Motor Vehicle Over,2014,March,6,65,Thursday  ,17,2014,February,27,58,Thursday  ,12,Theft Over,D23,1,West Humber-Clairville (1),-79.5650177,43.6977348,1563
35345,GO-20142117338,1394496060000,1400607960000,House,2130,210,Theft Over,2014,May,20,140,Tuesday   ,17,2014,March,11,70,Tuesday   ,0,Theft Over,D32,39,Bedford Park-Nortown (39),-79.4129257,43.7355423,1564
35346,GO-20142136593,1398852000000,1400856960000,House,2130,210,Theft Over,2014,May,23,143,Friday    ,14,2014,April,30,120,Wednesday ,10,Theft Over,D43,127,Bendale (127),-79.2535477,43.7743988,1565
35454,GO-20142164515,1399334460000,1401209760000,House,2130,200,Theft From Mail / Bag / Key,2014,May,27,147,Tuesday   ,16,2014,May,6,126,Tuesday   ,0,Theft Over,D11,86,Roncesvalles (86),-79.4422226,43.639492,1566
35514,GO-20142149057,1401001200000,1401019980000,Outside,2132,200,Theft From Motor Vehicle Over,2014,May,25,145,Sunday    ,12,2014,May,25,145,Sunday    ,7,Theft Over,D23,1,West Humber-Clairville (1),-79.6113205,43.7106895,1567
35550,GO-20141896501,1380362400000,1397594880000,Other,2130,210,Theft Over,2014,April,15,105,Tuesday   ,20,2013,September,28,271,Saturday  ,10,Theft Over,D53,97,Yonge-St.Clair (97),-79.3941422,43.6880836,1568
35581,GO-20143098675,1401580860000,1413244500000,Apartment,2130,200,Theft From Mail / Bag / Key,2014,October,13,286,Monday    ,23,2014,June,1,152,Sunday    ,0,Theft Over,D31,27,York University Heights (27),-79.5005188,43.7622452,1569
35652,GO-20141418709,1390564800000,1390827660000,Commercial,2130,210,Theft Over,2014,January,27,27,Monday    ,13,2014,January,24,24,Friday    ,12,Theft Over,D13,94,Wychwood (94),-79.4307404,43.6806526,1570
35658,GO-20142546544,1405888200000,1406013960000,Outside,2130,210,Theft Over,2014,July,22,203,Tuesday   ,7,2014,July,20,201,Sunday    ,20,Theft Over,D14,77,Waterfront Communities-The Island (77),-79.397644,43.6449547,1571
35677,GO-20142153638,1400988600000,1401099780000,Commercial,2132,200,Theft From Motor Vehicle Over,2014,May,26,146,Monday    ,10,2014,May,25,145,Sunday    ,3,Theft Over,D42,128,Agincourt South-Malvern West (128),-79.2768402,43.7823029,1572
35708,GO-20143212247,1414768680000,1414768680000,House,2130,200,Theft From Mail / Bag / Key,2014,October,31,304,Friday    ,15,2014,October,31,304,Friday    ,15,Theft Over,D11,87,High Park-Swansea (87),-79.4542694,43.6559448,1573
35717,GO-20142542006,1404864060000,1405953780000,House,2130,210,Theft Over,2014,July,21,202,Monday    ,14,2014,July,9,190,Wednesday ,0,Theft Over,D22,17,Mimico (includes Humber Bay Shores) (17),-79.4769135,43.6302719,1574
35762,GO-20142587686,1404518400000,1406545200000,Commercial,2130,210,Theft Over,2014,July,28,209,Monday    ,11,2014,July,5,186,Saturday  ,0,Theft Over,D41,126,Dorset Park (126),-79.2822571,43.7694244,1575
35769,GO-20143305742,1416027600000,1416056400000,House,2132,200,Theft From Motor Vehicle Over,2014,November,15,319,Saturday  ,13,2014,November,15,319,Saturday  ,5,Theft Over,D33,46,Pleasant View (46),-79.339325,43.7991524,1576
35818,GO-20142253543,1402324020000,1402325580000,Apartment,2130,230,Theft Of Utilities Over,2014,June,9,160,Monday    ,14,2014,June,9,160,Monday    ,14,Theft Over,D12,115,Mount Dennis (115),-79.4873199,43.6858559,1577
35822,GO-20142759463,1401580800000,1408792560000,Outside,2130,210,Theft Over,2014,August,23,235,Saturday  ,11,2014,June,1,152,Sunday    ,0,Theft Over,D32,26,Downsview-Roding-CFB (26),-79.4673386,43.7352638,1578
35873,GO-20142257492,1402347600000,1402355700000,Outside,2132,200,Theft From Motor Vehicle Over,2014,June,9,160,Monday    ,23,2014,June,9,160,Monday    ,21,Theft Over,D52,78,Kensington-Chinatown (78),-79.397789,43.6522598,1579
35966,GO-20142667020,1407548700000,1407586200000,Commercial,2130,210,Theft Over,2014,August,9,221,Saturday  ,12,2014,August,9,221,Saturday  ,1,Theft Over,D51,75,Church-Yonge Corridor (75),-79.3770447,43.6601791,1580
36007,GO-20142676944,1407664800000,1407710100000,House,2130,210,Theft Over,2014,August,10,222,Sunday    ,22,2014,August,10,222,Sunday    ,10,Theft Over,D43,137,Woburn (137),-79.2485275,43.7686462,1581
36036,GO-20142834602,1409755920000,1409755920000,Apartment,2130,220,Theft - Misapprop Funds Over,2014,September,3,246,Wednesday ,14,2014,September,3,246,Wednesday ,14,Theft Over,D14,84,Little Portugal (84),-79.4291458,43.6477623,1582
36045,GO-20142880068,1406534400000,1410383760000,Apartment,2130,210,Theft Over,2014,September,10,253,Wednesday ,21,2014,July,28,209,Monday    ,8,Theft Over,D51,77,Waterfront Communities-The Island (77),-79.3571701,43.6508331,1583
36050,GO-20142462491,1404259200000,1404912900000,Apartment,2130,210,Theft Over,2014,July,9,190,Wednesday ,13,2014,July,2,183,Wednesday ,0,Theft Over,D14,82,Niagara (82),-79.4171066,43.6386528,1584
36051,GO-20142673182,1406257200000,1407667920000,Other,2132,200,Theft From Motor Vehicle Over,2014,August,10,222,Sunday    ,10,2014,July,25,206,Friday    ,3,Theft Over,D22,15,Kingsway South (15),-79.5067596,43.661747,1585
36073,GO-20142590073,1404511200000,1406569800000,Outside,2132,200,Theft From Motor Vehicle Over,2014,July,28,209,Monday    ,17,2014,July,4,185,Friday    ,22,Theft Over,D32,27,York University Heights (27),-79.4793396,43.7825584,1586
36074,GO-20141514830,1392138000000,1392196740000,Outside,2132,200,Theft From Motor Vehicle Over,2014,February,12,43,Wednesday ,9,2014,February,11,42,Tuesday   ,17,Theft Over,D22,14,Islington-City Centre West (14),-79.5463409,43.6234665,1587
36101,GO-20143445701,1417869000000,1418028180000,Commercial,2130,210,Theft Over,2014,December,8,342,Monday    ,8,2014,December,6,340,Saturday  ,12,Theft Over,D43,136,West Hill (136),-79.1937714,43.7630692,1588
36114,GO-20142032023,1399379400000,1399467360000,House,2130,210,Theft Over,2014,May,7,127,Wednesday ,12,2014,May,6,126,Tuesday   ,12,Theft Over,D55,63,The Beaches (63),-79.3098907,43.6696548,1589
36180,GO-20143446445,1416711600000,1418035680000,Outside,2132,200,Theft From Motor Vehicle Over,2014,December,8,342,Monday    ,10,2014,November,23,327,Sunday    ,3,Theft Over,D14,82,Niagara (82),-79.4249268,43.6326866,1590
36225,GO-20142135634,1400122800000,1400847060000,Outside,2132,200,Theft From Motor Vehicle Over,2014,May,23,143,Friday    ,12,2014,May,15,135,Thursday  ,3,Theft Over,D52,78,Kensington-Chinatown (78),-79.3986435,43.6544037,1591
36308,GO-20142256439,1402149600000,1402375740000,Commercial,2130,210,Theft Over,2014,June,10,161,Tuesday   ,4,2014,June,7,158,Saturday  ,14,Theft Over,D12,111,Rockcliffe-Smythe (111),-79.4897614,43.6675835,1592
36310,GO-20141455610,1391031000000,1391346480000,Outside,2132,200,Theft From Motor Vehicle Over,2014,February,2,33,Sunday    ,13,2014,January,29,29,Wednesday ,21,Theft Over,D51,73,Moss Park (73),-79.3693085,43.6639938,1593
36318,GO-20143578059,1419973200000,1420018740000,Outside,2132,200,Theft From Motor Vehicle Over,2014,December,31,365,Wednesday ,9,2014,December,30,364,Tuesday   ,21,Theft Over,D31,21,Humber Summit (21),-79.5344009,43.7671967,1594
36320,GO-20141419564,1389225600000,1390831200000,House,2130,210,Theft Over,2014,January,27,27,Monday    ,14,2014,January,9,9,Thursday  ,0,Theft Over,D33,42,Banbury-Don Mills (42),-79.3605499,43.7457466,1595
36355,GO-20142150327,1400979600000,1401032880000,Commercial,2130,210,Theft Over,2014,May,25,145,Sunday    ,15,2014,May,25,145,Sunday    ,1,Theft Over,D13,31,Yorkdale-Glen Park (31),-79.4524231,43.7035904,1596
36379,GO-20142514369,1400749200000,1405330320000,Commercial,2130,210,Theft Over,2014,July,14,195,Monday    ,9,2014,May,22,142,Thursday  ,9,Theft Over,D23,1,West Humber-Clairville (1),-79.5756302,43.7019501,1597
36387,GO-20143371755,1416931200000,1416991080000,Commercial,2132,200,Theft From Motor Vehicle Over,2014,November,26,330,Wednesday ,8,2014,November,25,329,Tuesday   ,16,Theft Over,D23,1,West Humber-Clairville (1),-79.5758743,43.7189217,1598
36392,GO-20143454687,1418142060000,1418143260000,House,2130,200,Theft From Mail / Bag / Key,2014,December,9,343,Tuesday   ,16,2014,December,9,343,Tuesday   ,16,Theft Over,D55,70,South Riverdale (70),-79.3276443,43.6675758,1599
36422,GO-20143505894,1417748400000,1418858460000,Outside,2132,200,Theft From Motor Vehicle Over,2014,December,17,351,Wednesday ,23,2014,December,5,339,Friday    ,3,Theft Over,D42,130,Milliken (130),-79.2518768,43.8267326,1600
36486,GO-20149005423,1406296800000,1406593860000,Commercial,2130,210,Theft Over,2014,July,29,210,Tuesday   ,0,2014,July,25,206,Friday    ,14,Theft Over,D33,42,Banbury-Don Mills (42),-79.3408585,43.7276573,1601
36489,GO-20143428881,1417719600000,1417778760000,Outside,2130,210,Theft Over,2014,December,5,339,Friday    ,11,2014,December,4,338,Thursday  ,19,Theft Over,D42,132,Malvern (132),-79.2296906,43.7911568,1602
36494,GO-20141764281,1390489200000,1395745380000,House,2130,210,Theft Over,2014,March,25,84,Tuesday   ,11,2014,January,23,23,Thursday  ,15,Theft Over,D33,52,Bayview Village (52),-79.3855667,43.7748146,1603
36496,GO-20141932228,1395046800000,1398100320000,House,2130,210,Theft Over,2014,April,21,111,Monday    ,17,2014,March,17,76,Monday    ,9,Theft Over,D13,109,Caledonia-Fairbank (109),-79.4527969,43.6951485,1604
36512,GO-20143489929,1405432800000,1418660040000,Apartment,2130,210,Theft Over,2014,December,15,349,Monday    ,16,2014,July,15,196,Tuesday   ,14,Theft Over,D11,88,High Park North (88),-79.4682236,43.6563339,1605
36531,GO-20143192493,1413223200000,1414509360000,House,2130,210,Theft Over,2014,October,28,301,Tuesday   ,15,2014,October,13,286,Monday    ,18,Theft Over,D42,132,Malvern (132),-79.2164001,43.8162804,1606
36668,GO-201548367,1419415200000,1420807680000,Commercial,2130,210,Theft Over,2015,January,9,9,Friday    ,12,2014,December,24,358,Wednesday ,10,Theft Over,D31,21,Humber Summit (21),-79.5453644,43.7648773,1607
36693,GO-2015769246,1429876800000,1431119760000,Apartment,2130,210,Theft Over,2015,May,8,128,Friday    ,21,2015,April,24,114,Friday    ,12,Theft Over,D14,82,Niagara (82),-79.4159164,43.6390228,1608
36709,GO-2015910620,1433077200000,1433091060000,Commercial,2133,200,Theft Over - Shoplifting,2015,May,31,151,Sunday    ,16,2015,May,31,151,Sunday    ,13,Theft Over,D32,31,Yorkdale-Glen Park (31),-79.4482651,43.7248802,1609
